      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3   ANCHTEN1   ANCHTEN2   ANCHTEN3
       (s)        (N)        (N)        (N)        (N)        (N)        (N)
    4.0400 0.1146E+07 0.1126E+07 0.1145E+07 0.9556E+06 0.9334E+06 0.9550E+06
    4.0500 0.1147E+07 0.1128E+07 0.1146E+07 0.9539E+06 0.9331E+06 0.9532E+06
    4.0600 0.1148E+07 0.1130E+07 0.1147E+07 0.9521E+06 0.9326E+06 0.9514E+06
    4.0700 0.1148E+07 0.1132E+07 0.1148E+07 0.9503E+06 0.9322E+06 0.9496E+06
    4.0800 0.1149E+07 0.1134E+07 0.1149E+07 0.9485E+06 0.9317E+06 0.9478E+06
    4.0900 0.1150E+07 0.1136E+07 0.1149E+07 0.9467E+06 0.9311E+06 0.9460E+06
    4.1000 0.1151E+07 0.1138E+07 0.1150E+07 0.9449E+06 0.9306E+06 0.9442E+06
    4.1100 0.1152E+07 0.1140E+07 0.1151E+07 0.9431E+06 0.9301E+06 0.9424E+06
    4.1200 0.1152E+07 0.1142E+07 0.1151E+07 0.9414E+06 0.9296E+06 0.9407E+06
    4.1300 0.1153E+07 0.1144E+07 0.1152E+07 0.9397E+06 0.9291E+06 0.9390E+06
    4.1400 0.1154E+07 0.1146E+07 0.1153E+07 0.9381E+06 0.9286E+06 0.9373E+06
    4.1500 0.1154E+07 0.1147E+07 0.1153E+07 0.9365E+06 0.9282E+06 0.9357E+06
    4.1600 0.1154E+07 0.1149E+07 0.1154E+07 0.9349E+06 0.9278E+06 0.9342E+06
    4.1700 0.1155E+07 0.1151E+07 0.1154E+07 0.9335E+06 0.9275E+06 0.9327E+06
    4.1800 0.1155E+07 0.1153E+07 0.1154E+07 0.9321E+06 0.9272E+06 0.9314E+06
    4.1900 0.1155E+07 0.1154E+07 0.1154E+07 0.9309E+06 0.9270E+06 0.9301E+06
    4.2000 0.1155E+07 0.1156E+07 0.1154E+07 0.9297E+06 0.9269E+06 0.9289E+06
    4.2100 0.1155E+07 0.1157E+07 0.1154E+07 0.9287E+06 0.9269E+06 0.9279E+06
    4.2200 0.1154E+07 0.1159E+07 0.1154E+07 0.9277E+06 0.9269E+06 0.9269E+06
    4.2300 0.1154E+07 0.1160E+07 0.1153E+07 0.9269E+06 0.9271E+06 0.9260E+06
    4.2400 0.1153E+07 0.1161E+07 0.1153E+07 0.9261E+06 0.9273E+06 0.9253E+06
    4.2500 0.1153E+07 0.1162E+07 0.1152E+07 0.9255E+06 0.9277E+06 0.9247E+06
    4.2600 0.1152E+07 0.1163E+07 0.1151E+07 0.9251E+06 0.9281E+06 0.9242E+06
    4.2700 0.1151E+07 0.1164E+07 0.1150E+07 0.9247E+06 0.9286E+06 0.9239E+06
    4.2800 0.1150E+07 0.1164E+07 0.1149E+07 0.9245E+06 0.9293E+06 0.9236E+06
    4.2900 0.1149E+07 0.1165E+07 0.1148E+07 0.9243E+06 0.9300E+06 0.9235E+06
    4.3000 0.1148E+07 0.1165E+07 0.1147E+07 0.9243E+06 0.9309E+06 0.9235E+06
    4.3100 0.1146E+07 0.1166E+07 0.1145E+07 0.9245E+06 0.9318E+06 0.9236E+06
    4.3200 0.1145E+07 0.1166E+07 0.1144E+07 0.9247E+06 0.9329E+06 0.9238E+06
    4.3300 0.1144E+07 0.1166E+07 0.1143E+07 0.9250E+06 0.9340E+06 0.9241E+06
    4.3400 0.1142E+07 0.1166E+07 0.1141E+07 0.9254E+06 0.9352E+06 0.9246E+06
    4.3500 0.1140E+07 0.1166E+07 0.1139E+07 0.9260E+06 0.9365E+06 0.9251E+06
    4.3600 0.1139E+07 0.1165E+07 0.1138E+07 0.9266E+06 0.9379E+06 0.9257E+06
    4.3700 0.1137E+07 0.1165E+07 0.1136E+07 0.9272E+06 0.9393E+06 0.9263E+06
    4.3800 0.1136E+07 0.1164E+07 0.1135E+07 0.9280E+06 0.9408E+06 0.9271E+06
    4.3900 0.1134E+07 0.1164E+07 0.1133E+07 0.9288E+06 0.9423E+06 0.9278E+06
    4.4000 0.1132E+07 0.1163E+07 0.1131E+07 0.9296E+06 0.9439E+06 0.9287E+06
    4.4100 0.1130E+07 0.1163E+07 0.1129E+07 0.9304E+06 0.9455E+06 0.9295E+06
    4.4200 0.1129E+07 0.1162E+07 0.1128E+07 0.9313E+06 0.9471E+06 0.9304E+06
    4.4300 0.1127E+07 0.1161E+07 0.1126E+07 0.9322E+06 0.9487E+06 0.9313E+06
    4.4400 0.1125E+07 0.1160E+07 0.1124E+07 0.9331E+06 0.9504E+06 0.9321E+06
    4.4500 0.1124E+07 0.1160E+07 0.1122E+07 0.9339E+06 0.9520E+06 0.9330E+06
    4.4600 0.1122E+07 0.1159E+07 0.1121E+07 0.9347E+06 0.9536E+06 0.9338E+06
    4.4700 0.1120E+07 0.1158E+07 0.1119E+07 0.9355E+06 0.9552E+06 0.9345E+06
    4.4800 0.1119E+07 0.1158E+07 0.1118E+07 0.9362E+06 0.9568E+06 0.9352E+06
    4.4900 0.1117E+07 0.1157E+07 0.1116E+07 0.9368E+06 0.9583E+06 0.9359E+06
    4.5000 0.1116E+07 0.1156E+07 0.1115E+07 0.9374E+06 0.9598E+06 0.9364E+06
    4.5100 0.1114E+07 0.1156E+07 0.1113E+07 0.9378E+06 0.9612E+06 0.9369E+06
    4.5200 0.1113E+07 0.1155E+07 0.1112E+07 0.9382E+06 0.9626E+06 0.9372E+06
    4.5300 0.1112E+07 0.1155E+07 0.1111E+07 0.9385E+06 0.9639E+06 0.9375E+06
    4.5400 0.1111E+07 0.1155E+07 0.1110E+07 0.9386E+06 0.9651E+06 0.9376E+06
    4.5500 0.1110E+07 0.1154E+07 0.1109E+07 0.9387E+06 0.9663E+06 0.9376E+06
    4.5600 0.1109E+07 0.1154E+07 0.1108E+07 0.9386E+06 0.9673E+06 0.9375E+06
    4.5700 0.1108E+07 0.1154E+07 0.1107E+07 0.9384E+06 0.9683E+06 0.9373E+06
    4.5800 0.1107E+07 0.1154E+07 0.1106E+07 0.9380E+06 0.9691E+06 0.9370E+06
    4.5900 0.1107E+07 0.1154E+07 0.1106E+07 0.9376E+06 0.9699E+06 0.9365E+06
    4.6000 0.1107E+07 0.1154E+07 0.1105E+07 0.9370E+06 0.9705E+06 0.9360E+06
    4.6100 0.1106E+07 0.1155E+07 0.1105E+07 0.9363E+06 0.9710E+06 0.9353E+06
    4.6200 0.1106E+07 0.1155E+07 0.1105E+07 0.9356E+06 0.9715E+06 0.9345E+06
    4.6300 0.1106E+07 0.1156E+07 0.1105E+07 0.9347E+06 0.9717E+06 0.9336E+06
    4.6400 0.1106E+07 0.1156E+07 0.1105E+07 0.9337E+06 0.9719E+06 0.9326E+06
    4.6500 0.1106E+07 0.1157E+07 0.1105E+07 0.9326E+06 0.9720E+06 0.9316E+06
    4.6600 0.1107E+07 0.1158E+07 0.1106E+07 0.9315E+06 0.9719E+06 0.9304E+06
    4.6700 0.1107E+07 0.1159E+07 0.1106E+07 0.9303E+06 0.9717E+06 0.9292E+06
    4.6800 0.1108E+07 0.1160E+07 0.1106E+07 0.9290E+06 0.9714E+06 0.9279E+06
    4.6900 0.1108E+07 0.1161E+07 0.1107E+07 0.9277E+06 0.9710E+06 0.9266E+06
    4.7000 0.1109E+07 0.1162E+07 0.1108E+07 0.9264E+06 0.9704E+06 0.9253E+06
    4.7100 0.1110E+07 0.1163E+07 0.1109E+07 0.9250E+06 0.9698E+06 0.9239E+06
    4.7200 0.1111E+07 0.1164E+07 0.1109E+07 0.9236E+06 0.9691E+06 0.9224E+06
    4.7300 0.1111E+07 0.1166E+07 0.1110E+07 0.9221E+06 0.9683E+06 0.9210E+06
    4.7400 0.1112E+07 0.1167E+07 0.1111E+07 0.9207E+06 0.9675E+06 0.9195E+06
    4.7500 0.1113E+07 0.1168E+07 0.1112E+07 0.9192E+06 0.9666E+06 0.9181E+06
    4.7600 0.1114E+07 0.1170E+07 0.1113E+07 0.9177E+06 0.9657E+06 0.9166E+06
    4.7700 0.1115E+07 0.1171E+07 0.1114E+07 0.9163E+06 0.9647E+06 0.9151E+06
    4.7800 0.1116E+07 0.1173E+07 0.1115E+07 0.9148E+06 0.9638E+06 0.9137E+06
    4.7900 0.1117E+07 0.1174E+07 0.1116E+07 0.9134E+06 0.9628E+06 0.9122E+06
    4.8000 0.1118E+07 0.1175E+07 0.1117E+07 0.9120E+06 0.9618E+06 0.9108E+06
    4.8100 0.1119E+07 0.1177E+07 0.1118E+07 0.9106E+06 0.9609E+06 0.9095E+06
    4.8200 0.1120E+07 0.1178E+07 0.1119E+07 0.9093E+06 0.9599E+06 0.9081E+06
    4.8300 0.1121E+07 0.1180E+07 0.1120E+07 0.9080E+06 0.9590E+06 0.9069E+06
    4.8400 0.1122E+07 0.1181E+07 0.1121E+07 0.9068E+06 0.9582E+06 0.9056E+06
    4.8500 0.1122E+07 0.1182E+07 0.1121E+07 0.9057E+06 0.9574E+06 0.9045E+06
    4.8600 0.1123E+07 0.1183E+07 0.1122E+07 0.9046E+06 0.9567E+06 0.9034E+06
    4.8700 0.1123E+07 0.1185E+07 0.1122E+07 0.9036E+06 0.9560E+06 0.9025E+06
    4.8800 0.1124E+07 0.1186E+07 0.1123E+07 0.9028E+06 0.9554E+06 0.9016E+06
    4.8900 0.1124E+07 0.1187E+07 0.1123E+07 0.9020E+06 0.9549E+06 0.9008E+06
    4.9000 0.1124E+07 0.1187E+07 0.1123E+07 0.9013E+06 0.9544E+06 0.9001E+06
    4.9100 0.1124E+07 0.1188E+07 0.1123E+07 0.9007E+06 0.9541E+06 0.8995E+06
    4.9200 0.1124E+07 0.1189E+07 0.1123E+07 0.9003E+06 0.9538E+06 0.8991E+06
    4.9300 0.1124E+07 0.1190E+07 0.1122E+07 0.8999E+06 0.9536E+06 0.8987E+06
    4.9400 0.1123E+07 0.1190E+07 0.1122E+07 0.8997E+06 0.9536E+06 0.8985E+06
    4.9500 0.1123E+07 0.1190E+07 0.1122E+07 0.8996E+06 0.9536E+06 0.8984E+06
    4.9600 0.1122E+07 0.1191E+07 0.1121E+07 0.8996E+06 0.9537E+06 0.8984E+06
    4.9700 0.1121E+07 0.1191E+07 0.1120E+07 0.8997E+06 0.9540E+06 0.8985E+06
    4.9800 0.1121E+07 0.1191E+07 0.1119E+07 0.8999E+06 0.9543E+06 0.8987E+06
    4.9900 0.1120E+07 0.1191E+07 0.1119E+07 0.9003E+06 0.9547E+06 0.8991E+06
    5.0000 0.1119E+07 0.1191E+07 0.1118E+07 0.9008E+06 0.9553E+06 0.8996E+06
    5.0100 0.1118E+07 0.1190E+07 0.1116E+07 0.9013E+06 0.9559E+06 0.9001E+06
    5.0200 0.1117E+07 0.1190E+07 0.1115E+07 0.9020E+06 0.9566E+06 0.9008E+06
    5.0300 0.1115E+07 0.1189E+07 0.1114E+07 0.9027E+06 0.9574E+06 0.9015E+06
    5.0400 0.1114E+07 0.1189E+07 0.1113E+07 0.9036E+06 0.9583E+06 0.9024E+06
    5.0500 0.1113E+07 0.1188E+07 0.1112E+07 0.9045E+06 0.9592E+06 0.9033E+06
    5.0600 0.1112E+07 0.1187E+07 0.1110E+07 0.9055E+06 0.9602E+06 0.9043E+06
    5.0700 0.1110E+07 0.1186E+07 0.1109E+07 0.9065E+06 0.9612E+06 0.9053E+06
    5.0800 0.1109E+07 0.1185E+07 0.1108E+07 0.9076E+06 0.9623E+06 0.9064E+06
    5.0900 0.1108E+07 0.1184E+07 0.1106E+07 0.9087E+06 0.9635E+06 0.9076E+06
    5.1000 0.1106E+07 0.1183E+07 0.1105E+07 0.9099E+06 0.9646E+06 0.9087E+06
    5.1100 0.1105E+07 0.1182E+07 0.1104E+07 0.9110E+06 0.9658E+06 0.9099E+06
    5.1200 0.1104E+07 0.1181E+07 0.1102E+07 0.9122E+06 0.9670E+06 0.9110E+06
    5.1300 0.1102E+07 0.1180E+07 0.1101E+07 0.9133E+06 0.9682E+06 0.9122E+06
    5.1400 0.1101E+07 0.1179E+07 0.1100E+07 0.9145E+06 0.9694E+06 0.9133E+06
    5.1500 0.1100E+07 0.1178E+07 0.1099E+07 0.9155E+06 0.9706E+06 0.9144E+06
    5.1600 0.1099E+07 0.1177E+07 0.1097E+07 0.9166E+06 0.9717E+06 0.9154E+06
    5.1700 0.1097E+07 0.1176E+07 0.1096E+07 0.9175E+06 0.9729E+06 0.9164E+06
    5.1800 0.1096E+07 0.1175E+07 0.1095E+07 0.9185E+06 0.9739E+06 0.9173E+06
    5.1900 0.1095E+07 0.1174E+07 0.1094E+07 0.9193E+06 0.9750E+06 0.9181E+06
    5.2000 0.1094E+07 0.1173E+07 0.1093E+07 0.9200E+06 0.9760E+06 0.9189E+06
    5.2100 0.1093E+07 0.1172E+07 0.1092E+07 0.9206E+06 0.9769E+06 0.9195E+06
    5.2200 0.1093E+07 0.1171E+07 0.1091E+07 0.9212E+06 0.9778E+06 0.9200E+06
    5.2300 0.1092E+07 0.1171E+07 0.1091E+07 0.9216E+06 0.9786E+06 0.9205E+06
    5.2400 0.1091E+07 0.1170E+07 0.1090E+07 0.9219E+06 0.9793E+06 0.9208E+06
    5.2500 0.1091E+07 0.1169E+07 0.1090E+07 0.9221E+06 0.9799E+06 0.9210E+06
    5.2600 0.1090E+07 0.1169E+07 0.1089E+07 0.9222E+06 0.9805E+06 0.9210E+06
    5.2700 0.1090E+07 0.1169E+07 0.1089E+07 0.9221E+06 0.9809E+06 0.9210E+06
    5.2800 0.1090E+07 0.1169E+07 0.1089E+07 0.9220E+06 0.9812E+06 0.9208E+06
    5.2900 0.1090E+07 0.1169E+07 0.1089E+07 0.9217E+06 0.9815E+06 0.9206E+06
    5.3000 0.1090E+07 0.1169E+07 0.1089E+07 0.9213E+06 0.9816E+06 0.9202E+06
    5.3100 0.1090E+07 0.1169E+07 0.1089E+07 0.9208E+06 0.9817E+06 0.9197E+06
    5.3200 0.1090E+07 0.1169E+07 0.1089E+07 0.9202E+06 0.9816E+06 0.9191E+06
    5.3300 0.1091E+07 0.1169E+07 0.1090E+07 0.9195E+06 0.9814E+06 0.9184E+06
    5.3400 0.1091E+07 0.1170E+07 0.1090E+07 0.9187E+06 0.9812E+06 0.9176E+06
    5.3500 0.1092E+07 0.1170E+07 0.1091E+07 0.9179E+06 0.9808E+06 0.9168E+06
    5.3600 0.1093E+07 0.1171E+07 0.1091E+07 0.9170E+06 0.9803E+06 0.9159E+06
    5.3700 0.1093E+07 0.1171E+07 0.1092E+07 0.9160E+06 0.9797E+06 0.9149E+06
    5.3800 0.1094E+07 0.1172E+07 0.1093E+07 0.9150E+06 0.9790E+06 0.9139E+06
    5.3900 0.1095E+07 0.1173E+07 0.1094E+07 0.9139E+06 0.9782E+06 0.9128E+06
    5.4000 0.1096E+07 0.1174E+07 0.1095E+07 0.9128E+06 0.9773E+06 0.9117E+06
    5.4100 0.1097E+07 0.1175E+07 0.1096E+07 0.9116E+06 0.9764E+06 0.9105E+06
    5.4200 0.1099E+07 0.1176E+07 0.1097E+07 0.9105E+06 0.9754E+06 0.9094E+06
    5.4300 0.1100E+07 0.1177E+07 0.1099E+07 0.9093E+06 0.9744E+06 0.9082E+06
    5.4400 0.1101E+07 0.1178E+07 0.1100E+07 0.9081E+06 0.9733E+06 0.9070E+06
    5.4500 0.1102E+07 0.1179E+07 0.1101E+07 0.9069E+06 0.9722E+06 0.9059E+06
    5.4600 0.1103E+07 0.1180E+07 0.1102E+07 0.9058E+06 0.9710E+06 0.9047E+06
    5.4700 0.1105E+07 0.1182E+07 0.1104E+07 0.9046E+06 0.9699E+06 0.9036E+06
    5.4800 0.1106E+07 0.1183E+07 0.1105E+07 0.9035E+06 0.9688E+06 0.9024E+06
    5.4900 0.1107E+07 0.1184E+07 0.1106E+07 0.9024E+06 0.9677E+06 0.9013E+06
    5.5000 0.1108E+07 0.1185E+07 0.1107E+07 0.9013E+06 0.9666E+06 0.9002E+06
    5.5100 0.1109E+07 0.1186E+07 0.1108E+07 0.9003E+06 0.9655E+06 0.8992E+06
    5.5200 0.1110E+07 0.1187E+07 0.1109E+07 0.8993E+06 0.9645E+06 0.8982E+06
    5.5300 0.1111E+07 0.1188E+07 0.1110E+07 0.8983E+06 0.9635E+06 0.8973E+06
    5.5400 0.1112E+07 0.1189E+07 0.1111E+07 0.8975E+06 0.9626E+06 0.8965E+06
    5.5500 0.1113E+07 0.1190E+07 0.1112E+07 0.8967E+06 0.9618E+06 0.8957E+06
    5.5600 0.1113E+07 0.1191E+07 0.1112E+07 0.8960E+06 0.9610E+06 0.8950E+06
    5.5700 0.1114E+07 0.1192E+07 0.1113E+07 0.8954E+06 0.9604E+06 0.8944E+06
    5.5800 0.1114E+07 0.1193E+07 0.1113E+07 0.8948E+06 0.9598E+06 0.8939E+06
    5.5900 0.1114E+07 0.1193E+07 0.1113E+07 0.8944E+06 0.9593E+06 0.8934E+06
    5.6000 0.1115E+07 0.1194E+07 0.1114E+07 0.8941E+06 0.9588E+06 0.8931E+06
    5.6100 0.1115E+07 0.1194E+07 0.1114E+07 0.8939E+06 0.9585E+06 0.8929E+06
    5.6200 0.1115E+07 0.1195E+07 0.1114E+07 0.8937E+06 0.9583E+06 0.8928E+06
    5.6300 0.1114E+07 0.1195E+07 0.1113E+07 0.8937E+06 0.9582E+06 0.8928E+06
    5.6400 0.1114E+07 0.1195E+07 0.1113E+07 0.8938E+06 0.9582E+06 0.8929E+06
    5.6500 0.1114E+07 0.1195E+07 0.1113E+07 0.8940E+06 0.9582E+06 0.8931E+06
    5.6600 0.1113E+07 0.1195E+07 0.1112E+07 0.8943E+06 0.9584E+06 0.8934E+06
    5.6700 0.1112E+07 0.1195E+07 0.1111E+07 0.8948E+06 0.9587E+06 0.8939E+06
    5.6800 0.1112E+07 0.1195E+07 0.1111E+07 0.8953E+06 0.9591E+06 0.8944E+06
    5.6900 0.1111E+07 0.1195E+07 0.1110E+07 0.8959E+06 0.9596E+06 0.8950E+06
    5.7000 0.1110E+07 0.1194E+07 0.1109E+07 0.8966E+06 0.9601E+06 0.8958E+06
    5.7100 0.1109E+07 0.1194E+07 0.1108E+07 0.8974E+06 0.9608E+06 0.8966E+06
    5.7200 0.1108E+07 0.1193E+07 0.1107E+07 0.8983E+06 0.9615E+06 0.8975E+06
    5.7300 0.1107E+07 0.1192E+07 0.1106E+07 0.8993E+06 0.9623E+06 0.8984E+06
    5.7400 0.1106E+07 0.1192E+07 0.1105E+07 0.9003E+06 0.9632E+06 0.8995E+06
    5.7500 0.1105E+07 0.1191E+07 0.1104E+07 0.9014E+06 0.9642E+06 0.9006E+06
    5.7600 0.1104E+07 0.1190E+07 0.1103E+07 0.9025E+06 0.9652E+06 0.9017E+06
    5.7700 0.1102E+07 0.1189E+07 0.1101E+07 0.9037E+06 0.9662E+06 0.9029E+06
    5.7800 0.1101E+07 0.1188E+07 0.1100E+07 0.9049E+06 0.9673E+06 0.9041E+06
    5.7900 0.1100E+07 0.1187E+07 0.1099E+07 0.9061E+06 0.9684E+06 0.9053E+06
    5.8000 0.1099E+07 0.1186E+07 0.1098E+07 0.9073E+06 0.9696E+06 0.9066E+06
    5.8100 0.1098E+07 0.1185E+07 0.1097E+07 0.9085E+06 0.9707E+06 0.9078E+06
    5.8200 0.1096E+07 0.1184E+07 0.1096E+07 0.9097E+06 0.9719E+06 0.9090E+06
    5.8300 0.1095E+07 0.1183E+07 0.1095E+07 0.9109E+06 0.9731E+06 0.9101E+06
    5.8400 0.1094E+07 0.1182E+07 0.1093E+07 0.9120E+06 0.9742E+06 0.9113E+06
    5.8500 0.1093E+07 0.1181E+07 0.1092E+07 0.9131E+06 0.9753E+06 0.9123E+06
    5.8600 0.1092E+07 0.1180E+07 0.1091E+07 0.9140E+06 0.9764E+06 0.9133E+06
    5.8700 0.1091E+07 0.1179E+07 0.1090E+07 0.9150E+06 0.9775E+06 0.9143E+06
    5.8800 0.1090E+07 0.1178E+07 0.1090E+07 0.9158E+06 0.9785E+06 0.9151E+06
    5.8900 0.1090E+07 0.1177E+07 0.1089E+07 0.9166E+06 0.9795E+06 0.9159E+06
    5.9000 0.1089E+07 0.1177E+07 0.1088E+07 0.9172E+06 0.9804E+06 0.9165E+06
    5.9100 0.1088E+07 0.1176E+07 0.1087E+07 0.9177E+06 0.9813E+06 0.9171E+06
    5.9200 0.1088E+07 0.1175E+07 0.1087E+07 0.9182E+06 0.9821E+06 0.9175E+06
    5.9300 0.1087E+07 0.1175E+07 0.1086E+07 0.9185E+06 0.9828E+06 0.9179E+06
    5.9400 0.1087E+07 0.1175E+07 0.1086E+07 0.9187E+06 0.9835E+06 0.9181E+06
    5.9500 0.1086E+07 0.1174E+07 0.1086E+07 0.9188E+06 0.9840E+06 0.9182E+06
    5.9600 0.1086E+07 0.1174E+07 0.1086E+07 0.9187E+06 0.9845E+06 0.9181E+06
    5.9700 0.1086E+07 0.1174E+07 0.1085E+07 0.9186E+06 0.9849E+06 0.9180E+06
    5.9800 0.1086E+07 0.1174E+07 0.1086E+07 0.9183E+06 0.9852E+06 0.9177E+06
    5.9900 0.1086E+07 0.1174E+07 0.1086E+07 0.9179E+06 0.9854E+06 0.9173E+06
    6.0000 0.1087E+07 0.1175E+07 0.1086E+07 0.9174E+06 0.9856E+06 0.9168E+06
    6.0100 0.1087E+07 0.1175E+07 0.1086E+07 0.9168E+06 0.9856E+06 0.9163E+06
    6.0200 0.1087E+07 0.1175E+07 0.1087E+07 0.9162E+06 0.9855E+06 0.9156E+06
    6.0300 0.1088E+07 0.1176E+07 0.1087E+07 0.9154E+06 0.9854E+06 0.9148E+06
    6.0400 0.1089E+07 0.1177E+07 0.1088E+07 0.9145E+06 0.9851E+06 0.9140E+06
    6.0500 0.1089E+07 0.1177E+07 0.1089E+07 0.9136E+06 0.9848E+06 0.9131E+06
    6.0600 0.1090E+07 0.1178E+07 0.1090E+07 0.9126E+06 0.9843E+06 0.9121E+06
    6.0700 0.1091E+07 0.1179E+07 0.1091E+07 0.9116E+06 0.9838E+06 0.9111E+06
    6.0800 0.1092E+07 0.1180E+07 0.1092E+07 0.9105E+06 0.9832E+06 0.9100E+06
    6.0900 0.1093E+07 0.1181E+07 0.1093E+07 0.9094E+06 0.9826E+06 0.9089E+06
    6.1000 0.1094E+07 0.1182E+07 0.1094E+07 0.9083E+06 0.9819E+06 0.9077E+06
    6.1100 0.1095E+07 0.1183E+07 0.1095E+07 0.9071E+06 0.9811E+06 0.9066E+06
    6.1200 0.1096E+07 0.1185E+07 0.1096E+07 0.9059E+06 0.9803E+06 0.9054E+06
    6.1300 0.1098E+07 0.1186E+07 0.1097E+07 0.9047E+06 0.9795E+06 0.9042E+06
    6.1400 0.1099E+07 0.1187E+07 0.1098E+07 0.9036E+06 0.9786E+06 0.9031E+06
    6.1500 0.1100E+07 0.1188E+07 0.1099E+07 0.9024E+06 0.9778E+06 0.9019E+06
    6.1600 0.1101E+07 0.1190E+07 0.1101E+07 0.9012E+06 0.9769E+06 0.9008E+06
    6.1700 0.1102E+07 0.1191E+07 0.1102E+07 0.9001E+06 0.9761E+06 0.8996E+06
    6.1800 0.1103E+07 0.1192E+07 0.1103E+07 0.8990E+06 0.9752E+06 0.8986E+06
    6.1900 0.1104E+07 0.1194E+07 0.1104E+07 0.8979E+06 0.9744E+06 0.8975E+06
    6.2000 0.1105E+07 0.1195E+07 0.1105E+07 0.8969E+06 0.9737E+06 0.8965E+06
    6.2100 0.1106E+07 0.1196E+07 0.1106E+07 0.8960E+06 0.9730E+06 0.8955E+06
    6.2200 0.1107E+07 0.1197E+07 0.1107E+07 0.8950E+06 0.9723E+06 0.8946E+06
    6.2300 0.1108E+07 0.1198E+07 0.1107E+07 0.8942E+06 0.9717E+06 0.8938E+06
    6.2400 0.1108E+07 0.1199E+07 0.1108E+07 0.8934E+06 0.9712E+06 0.8930E+06
    6.2500 0.1109E+07 0.1200E+07 0.1109E+07 0.8927E+06 0.9708E+06 0.8923E+06
    6.2600 0.1109E+07 0.1201E+07 0.1109E+07 0.8921E+06 0.9704E+06 0.8917E+06
    6.2700 0.1110E+07 0.1202E+07 0.1109E+07 0.8916E+06 0.9701E+06 0.8912E+06
    6.2800 0.1110E+07 0.1203E+07 0.1109E+07 0.8911E+06 0.9700E+06 0.8908E+06
    6.2900 0.1110E+07 0.1204E+07 0.1110E+07 0.8908E+06 0.9699E+06 0.8904E+06
    6.3000 0.1110E+07 0.1204E+07 0.1110E+07 0.8906E+06 0.9699E+06 0.8902E+06
    6.3100 0.1110E+07 0.1205E+07 0.1109E+07 0.8904E+06 0.9700E+06 0.8901E+06
    6.3200 0.1110E+07 0.1205E+07 0.1109E+07 0.8904E+06 0.9702E+06 0.8900E+06
    6.3300 0.1109E+07 0.1206E+07 0.1109E+07 0.8904E+06 0.9705E+06 0.8901E+06
    6.3400 0.1109E+07 0.1206E+07 0.1108E+07 0.8906E+06 0.9708E+06 0.8903E+06
    6.3500 0.1108E+07 0.1206E+07 0.1108E+07 0.8909E+06 0.9713E+06 0.8906E+06
